problem opt_cost calc_cost
brg180.tsp 1950 18380
brg180.tsp 1950 7560
brg180.tsp 1950 77900
brg180.tsp 1950 4410
brg180.tsp 1950 11600
brg180.tsp 1950 25590
brg180.tsp 1950 14820
brg180.tsp 1950 18440
brg180.tsp 1950 39700
brg180.tsp 1950 21930
brg180.tsp 1950 11510
brg180.tsp 1950 7970
brg180.tsp 1950 8150
brg180.tsp 1950 4180
brg180.tsp 1950 8190
brg180.tsp 1950 11500
brg180.tsp 1950 28890
brg180.tsp 1950 7760
brg180.tsp 1950 11340
brg180.tsp 1950 4240
brg180.tsp 1950 4380
brg180.tsp 1950 11180
brg180.tsp 1950 11470
brg180.tsp 1950 11200
brg180.tsp 1950 4650
brg180.tsp 1950 32440
brg180.tsp 1950 3840
brg180.tsp 1950 4390
brg180.tsp 1950 4120
brg180.tsp 1950 7860
brg180.tsp 1950 14900
brg180.tsp 1950 14860
brg180.tsp 1950 8270
brg180.tsp 1950 11260
brg180.tsp 1950 14900
brg180.tsp 1950 4090
brg180.tsp 1950 15000
brg180.tsp 1950 11380
brg180.tsp 1950 21990
brg180.tsp 1950 67520
brg180.tsp 1950 11510
brg180.tsp 1950 25910
brg180.tsp 1950 3940
brg180.tsp 1950 14980
brg180.tsp 1950 7940
brg180.tsp 1950 18390
brg180.tsp 1950 7720
brg180.tsp 1950 18370
rat195.tsp 2323 3396
rat195.tsp 2323 3522
rat195.tsp 2323 3501
rat195.tsp 2323 3235
rat195.tsp 2323 3713
rat195.tsp 2323 3448
rat195.tsp 2323 3385
rat195.tsp 2323 3350
rat195.tsp 2323 3309
rat195.tsp 2323 3447
rat195.tsp 2323 3833
rat195.tsp 2323 3788
rat195.tsp 2323 3467
rat195.tsp 2323 3430
rat195.tsp 2323 3517
rat195.tsp 2323 3762
rat195.tsp 2323 3357
rat195.tsp 2323 3435
rat195.tsp 2323 3489
rat195.tsp 2323 3409
rat195.tsp 2323 3370
rat195.tsp 2323 3243
rat195.tsp 2323 3433
rat195.tsp 2323 3397
rat195.tsp 2323 3450
rat195.tsp 2323 3313
rat195.tsp 2323 3866
rat195.tsp 2323 3777
rat195.tsp 2323 3165
rat195.tsp 2323 3470
rat195.tsp 2323 3329
rat195.tsp 2323 3086
rat195.tsp 2323 3294
rat195.tsp 2323 3494
rat195.tsp 2323 3211
rat195.tsp 2323 3478
rat195.tsp 2323 3457
rat195.tsp 2323 3450
rat195.tsp 2323 3456
rat195.tsp 2323 3454
rat195.tsp 2323 3406
rat195.tsp 2323 3590
rat195.tsp 2323 3573
rat195.tsp 2323 3486
rat195.tsp 2323 3697
rat195.tsp 2323 3800
rat195.tsp 2323 3194
rat195.tsp 2323 3649
rat195.tsp 2323 3761
rat195.tsp 2323 3382
d198.tsp 15780 22007
d198.tsp 15780 20509
d198.tsp 15780 19683
d198.tsp 15780 22225
d198.tsp 15780 19233
d198.tsp 15780 22627
d198.tsp 15780 24205
d198.tsp 15780 20551
d198.tsp 15780 20560
d198.tsp 15780 21310
d198.tsp 15780 20026
d198.tsp 15780 19824
d198.tsp 15780 19428
d198.tsp 15780 23098
d198.tsp 15780 20906
d198.tsp 15780 19539
d198.tsp 15780 23604
d198.tsp 15780 21818
d198.tsp 15780 21387
d198.tsp 15780 23464
d198.tsp 15780 21743
d198.tsp 15780 24384
d198.tsp 15780 26564
d198.tsp 15780 24679
d198.tsp 15780 19504
d198.tsp 15780 21975
d198.tsp 15780 19597
d198.tsp 15780 22209
d198.tsp 15780 22533
d198.tsp 15780 20682
d198.tsp 15780 25991
d198.tsp 15780 21497
d198.tsp 15780 24088
d198.tsp 15780 27273
d198.tsp 15780 21291
d198.tsp 15780 24143
d198.tsp 15780 22358
d198.tsp 15780 20104
d198.tsp 15780 26609
d198.tsp 15780 23322
d198.tsp 15780 19876
d198.tsp 15780 22404
d198.tsp 15780 25666
d198.tsp 15780 20237
d198.tsp 15780 20343
d198.tsp 15780 23683
d198.tsp 15780 25220
d198.tsp 15780 21034
d198.tsp 15780 20650
d198.tsp 15780 23496
kroA200.tsp 29368 48117
kroA200.tsp 29368 42095
kroA200.tsp 29368 52825
kroA200.tsp 29368 44265
kroA200.tsp 29368 38091
kroA200.tsp 29368 48584
kroA200.tsp 29368 49748
kroA200.tsp 29368 46392
kroA200.tsp 29368 44350
kroA200.tsp 29368 47348
kroA200.tsp 29368 41478
kroA200.tsp 29368 50500
kroA200.tsp 29368 45259
kroA200.tsp 29368 46793
kroA200.tsp 29368 42516
kroA200.tsp 29368 41942
kroA200.tsp 29368 44261
kroA200.tsp 29368 48071
kroA200.tsp 29368 54229
kroA200.tsp 29368 42350
kroA200.tsp 29368 46456
kroA200.tsp 29368 50223
kroA200.tsp 29368 49885
kroA200.tsp 29368 47937
kroA200.tsp 29368 41056
kroA200.tsp 29368 44512
kroA200.tsp 29368 44160
kroA200.tsp 29368 40881
kroA200.tsp 29368 43100
kroA200.tsp 29368 52325
kroA200.tsp 29368 50006
kroA200.tsp 29368 45246
kroA200.tsp 29368 42983
kroA200.tsp 29368 48161
kroA200.tsp 29368 48722
kroA200.tsp 29368 48126
kroA200.tsp 29368 39783
kroA200.tsp 29368 43696
kroA200.tsp 29368 40984
kroA200.tsp 29368 43582
kroA200.tsp 29368 44486
kroA200.tsp 29368 58111
kroA200.tsp 29368 43502
kroA200.tsp 29368 45042
kroA200.tsp 29368 47948
kroA200.tsp 29368 45084
kroA200.tsp 29368 42457
kroA200.tsp 29368 48200
kroA200.tsp 29368 43603
kroA200.tsp 29368 54061
kroB200.tsp 29437 50762
kroB200.tsp 29437 50299
kroB200.tsp 29437 53244
kroB200.tsp 29437 42423
kroB200.tsp 29437 42800
kroB200.tsp 29437 42476
kroB200.tsp 29437 47424
kroB200.tsp 29437 42437
kroB200.tsp 29437 55252
kroB200.tsp 29437 43209
kroB200.tsp 29437 47706
kroB200.tsp 29437 43763
kroB200.tsp 29437 44227
kroB200.tsp 29437 43982
kroB200.tsp 29437 45578
kroB200.tsp 29437 48904
kroB200.tsp 29437 46575
kroB200.tsp 29437 44996
kroB200.tsp 29437 40164
kroB200.tsp 29437 48956
kroB200.tsp 29437 46846
kroB200.tsp 29437 45109
kroB200.tsp 29437 50096
kroB200.tsp 29437 49675
kroB200.tsp 29437 47561
kroB200.tsp 29437 47494
kroB200.tsp 29437 41342
kroB200.tsp 29437 43476
kroB200.tsp 29437 44024
kroB200.tsp 29437 44284
kroB200.tsp 29437 56080
kroB200.tsp 29437 49038
kroB200.tsp 29437 47877
kroB200.tsp 29437 41167
kroB200.tsp 29437 47476
kroB200.tsp 29437 54603
kroB200.tsp 29437 44520
kroB200.tsp 29437 48414
kroB200.tsp 29437 47649
kroB200.tsp 29437 46161
kroB200.tsp 29437 43721
kroB200.tsp 29437 44764
kroB200.tsp 29437 48376
kroB200.tsp 29437 58869
kroB200.tsp 29437 50953
kroB200.tsp 29437 43038
kroB200.tsp 29437 42762
kroB200.tsp 29437 47688
kroB200.tsp 29437 46666
kroB200.tsp 29437 45116
gr202.tsp 40160 50943
gr202.tsp 40160 53367
gr202.tsp 40160 51715
gr202.tsp 40160 56509
gr202.tsp 40160 53793
gr202.tsp 40160 55315
gr202.tsp 40160 55009
gr202.tsp 40160 55610
gr202.tsp 40160 54903
gr202.tsp 40160 55473
gr202.tsp 40160 61704
gr202.tsp 40160 55221
gr202.tsp 40160 58176
gr202.tsp 40160 56096
gr202.tsp 40160 57071
gr202.tsp 40160 53611
gr202.tsp 40160 53914
gr202.tsp 40160 55824
gr202.tsp 40160 59106
gr202.tsp 40160 58017
gr202.tsp 40160 59907
gr202.tsp 40160 62809
gr202.tsp 40160 51812
gr202.tsp 40160 57926
gr202.tsp 40160 56691
gr202.tsp 40160 60433
gr202.tsp 40160 59157
gr202.tsp 40160 51648
gr202.tsp 40160 56914
gr202.tsp 40160 55609
gr202.tsp 40160 52576
gr202.tsp 40160 62247
gr202.tsp 40160 53332
gr202.tsp 40160 59016
gr202.tsp 40160 56021
gr202.tsp 40160 57605
gr202.tsp 40160 58709
gr202.tsp 40160 60331
gr202.tsp 40160 51916
gr202.tsp 40160 65978
gr202.tsp 40160 64350
gr202.tsp 40160 59104
gr202.tsp 40160 56679
gr202.tsp 40160 60197
gr202.tsp 40160 59813
gr202.tsp 40160 59091
gr202.tsp 40160 55736
gr202.tsp 40160 53917
gr202.tsp 40160 54017
gr202.tsp 40160 53603
ts225.tsp 126643 238546
ts225.tsp 126643 268981
ts225.tsp 126643 230519
ts225.tsp 126643 237967
ts225.tsp 126643 264442
ts225.tsp 126643 204675
ts225.tsp 126643 192125
ts225.tsp 126643 224963
ts225.tsp 126643 220534
ts225.tsp 126643 279280
ts225.tsp 126643 268699
ts225.tsp 126643 244668
ts225.tsp 126643 229546
ts225.tsp 126643 208833
ts225.tsp 126643 212283
ts225.tsp 126643 211630
ts225.tsp 126643 219197
ts225.tsp 126643 211781
ts225.tsp 126643 218005
ts225.tsp 126643 200037
ts225.tsp 126643 249940
ts225.tsp 126643 216744
ts225.tsp 126643 197859
ts225.tsp 126643 232479
ts225.tsp 126643 258435
ts225.tsp 126643 225425
ts225.tsp 126643 219146
ts225.tsp 126643 216364
ts225.tsp 126643 255473
ts225.tsp 126643 240992
ts225.tsp 126643 232496
ts225.tsp 126643 241335
ts225.tsp 126643 210140
ts225.tsp 126643 224392
ts225.tsp 126643 279301
ts225.tsp 126643 234308
ts225.tsp 126643 225829
ts225.tsp 126643 230496
ts225.tsp 126643 220264
ts225.tsp 126643 214518
ts225.tsp 126643 231940
ts225.tsp 126643 260878
ts225.tsp 126643 203557
ts225.tsp 126643 232393
ts225.tsp 126643 250778
ts225.tsp 126643 220938
ts225.tsp 126643 216889
ts225.tsp 126643 216424
ts225.tsp 126643 219905
ts225.tsp 126643 275777
tsp225.tsp 3916 7948
tsp225.tsp 3916 5653
tsp225.tsp 3916 5621
tsp225.tsp 3916 6488
tsp225.tsp 3916 6120
tsp225.tsp 3916 5881
tsp225.tsp 3916 5627
tsp225.tsp 3916 5955
tsp225.tsp 3916 6763
tsp225.tsp 3916 6561
tsp225.tsp 3916 6573
tsp225.tsp 3916 6030
tsp225.tsp 3916 5915
tsp225.tsp 3916 5710
tsp225.tsp 3916 6602
tsp225.tsp 3916 6520
tsp225.tsp 3916 6083
tsp225.tsp 3916 5793
tsp225.tsp 3916 5823
tsp225.tsp 3916 6087
tsp225.tsp 3916 7128
tsp225.tsp 3916 5991
tsp225.tsp 3916 6644
tsp225.tsp 3916 5692
tsp225.tsp 3916 7812
tsp225.tsp 3916 5389
tsp225.tsp 3916 6576
tsp225.tsp 3916 5786
tsp225.tsp 3916 6260
tsp225.tsp 3916 5713
tsp225.tsp 3916 5347
tsp225.tsp 3916 5292
tsp225.tsp 3916 5765
tsp225.tsp 3916 6822
tsp225.tsp 3916 5910
tsp225.tsp 3916 6160
tsp225.tsp 3916 7052
tsp225.tsp 3916 5708
tsp225.tsp 3916 6894
tsp225.tsp 3916 5504
tsp225.tsp 3916 6002
tsp225.tsp 3916 6694
tsp225.tsp 3916 6093
tsp225.tsp 3916 5767
tsp225.tsp 3916 6012
tsp225.tsp 3916 6783
tsp225.tsp 3916 6215
tsp225.tsp 3916 6250
tsp225.tsp 3916 6220
tsp225.tsp 3916 6425
pr226.tsp 80369 119384
pr226.tsp 80369 165413
pr226.tsp 80369 185217
pr226.tsp 80369 152227
pr226.tsp 80369 154506
pr226.tsp 80369 123899
pr226.tsp 80369 129758
pr226.tsp 80369 136702
pr226.tsp 80369 146636
pr226.tsp 80369 188349
pr226.tsp 80369 140558
pr226.tsp 80369 134549
pr226.tsp 80369 157678
pr226.tsp 80369 146692
pr226.tsp 80369 141008
pr226.tsp 80369 129658
pr226.tsp 80369 139377
pr226.tsp 80369 120685
pr226.tsp 80369 131556
pr226.tsp 80369 128251
pr226.tsp 80369 147206
pr226.tsp 80369 138807
pr226.tsp 80369 160506
pr226.tsp 80369 151978
pr226.tsp 80369 188798
pr226.tsp 80369 141630
pr226.tsp 80369 139039
pr226.tsp 80369 128277
pr226.tsp 80369 150248
pr226.tsp 80369 139732
pr226.tsp 80369 163281
pr226.tsp 80369 163747
pr226.tsp 80369 129500
pr226.tsp 80369 193943
pr226.tsp 80369 126080
pr226.tsp 80369 139458
pr226.tsp 80369 142945
pr226.tsp 80369 150941
pr226.tsp 80369 159804
pr226.tsp 80369 139218
pr226.tsp 80369 135480
pr226.tsp 80369 150495
pr226.tsp 80369 151934
pr226.tsp 80369 130061
pr226.tsp 80369 169627
pr226.tsp 80369 132583
pr226.tsp 80369 204600
pr226.tsp 80369 159310
pr226.tsp 80369 139390
pr226.tsp 80369 131789
